time,accel_x,accel_y,accel_z,accel_uni,strain
29.831249999999955,0.6,-0.3,1.5,,0.54
29.840979999999945,0.6,-0.3,1.5,,0.54
29.85078999999996,0.0,0.9,-0.2,,0.27
29.86060999999995,0.0,0.9,-0.2,0.2,
29.870419999999967,-0.2,-0.3,-0.4,-5.2,
29.880229999999983,-0.2,-0.3,-0.4,,1.64
29.890049999999974,0.4,0.0,0.4,-4.0,
29.89985999999999,0.4,0.0,0.4,,0.68
29.909669999999892,0.4,0.0,0.4,,0.95
29.919489999999996,-0.6,0.1,0.0,,0.95
29.9292999999999,-0.6,0.1,0.0,1.2,
29.939109999999914,1.4,0.5,0.2,2.2,
29.948929999999905,1.4,0.5,0.2,,0.68
29.95864999999992,0.4,-0.1,0.2,,1.64
29.96846999999991,0.4,-0.1,0.2,,1.64
29.978279999999927,0.0,0.1,-1.4,,0.54
29.988089999999943,0.0,0.1,-1.4,,0.54
29.997909999999933,0.2,0.2,0.1,0.4,
30.00771999999995,0.2,0.2,0.1,,1.64
30.017529999999965,-0.1,0.1,0.1,,0.36
30.027349999999956,-0.1,0.1,0.1,-1.2,
30.03715999999997,-0.5,0.5,0.1,,1.64
30.046969999999988,-0.5,0.5,0.1,,1.64
30.056789999999978,-0.7,0.0,-0.1,-1.2,
30.066599999999994,-0.7,0.0,-0.1,,0.68
30.076409999999896,-1.0,0.0,0.4,,1.32
30.086139999999887,-1.0,0.0,0.4,0.4,
30.09595999999999,-1.0,0.0,0.4,,0.36
30.105769999999893,0.2,1.4,0.4,,0.36
30.11557999999991,0.2,1.4,0.4,,0.36
30.1253999999999,0.1,0.9,-1.3,,0.95
30.135209999999915,0.1,0.9,-1.3,,0.95
30.14501999999993,-0.5,-1.1,0.4,-0.6,
30.154839999999922,-0.5,-1.1,0.4,-0.6,
30.164649999999938,-0.2,0.1,-0.5,,0.54
30.174459999999954,-0.2,0.1,-0.5,,0.54
30.184279999999944,0.1,0.3,-0.5,0.8,
30.19408999999996,0.1,0.3,-0.5,,1.27
30.20381999999995,-0.3,-0.4,0.2,,0.04
30.213629999999966,-0.3,-0.4,0.2,-2.0,
30.223439999999982,-0.1,-0.1,-0.3,,0.36
30.233259999999973,-0.1,-0.1,-0.3,,0.36
30.24306999999999,-0.5,-0.1,0.3,,0.68
30.25287999999989,-0.5,-0.1,0.3,,0.68
30.262699999999995,-1.3,-0.6,-0.4,,0.41
30.272509999999897,-1.3,-0.6,-0.4,,0.41
30.282319999999913,-1.3,-0.6,-0.4,,0.36
30.292139999999904,-0.1,1.4,-0.2,,0.36
30.30194999999992,-0.1,1.4,-0.2,,0.82
30.311759999999936,0.1,0.4,-0.5,,0.82
30.321489999999926,0.1,0.4,-0.5,,0.82
30.331299999999942,-0.2,-0.3,-0.2,,1.09
30.341119999999933,-0.2,-0.3,-0.2,0.8,
30.35092999999995,-0.7,0.4,-0.4,-0.6,
30.360739999999964,-0.7,0.4,-0.4,,0.36
30.370559999999955,0.3,0.3,0.0,,0.77
30.38036999999997,0.3,0.3,0.0,3.6,
30.390179999999987,-0.2,0.3,-0.6,,0.41
30.399999999999977,-0.2,0.3,-0.6,,0.41
30.409809999999993,0.7,-0.1,1.1,-3.8,
30.419619999999895,0.7,-0.1,1.1,-3.8,
30.42944,0.6,-0.2,0.3,,0.54
30.43916999999999,0.6,-0.2,0.3,3.6,
30.448979999999892,-0.8,0.3,1.2,,0.68
30.458789999999908,-0.8,0.3,1.2,,0.68
30.4686099999999,-0.1,0.5,-0.2,,0.36
30.478419999999915,-0.1,0.5,-0.2,-2.0,
30.48822999999993,-0.1,0.5,-0.2,,0.59
30.49804999999992,0.1,-0.2,0.0,0.2,
30.507859999999937,0.1,-0.2,0.0,0.2,
30.517669999999953,0.8,-0.1,-0.2,,0.31
30.527489999999943,0.8,-0.1,-0.2,,0.31
30.53729999999996,-0.3,1.5,0.4,3.6,
30.547109999999975,-0.3,1.5,0.4,,0.36
30.556929999999966,-1.3,0.1,0.0,,0.41
30.56673999999998,-1.3,0.1,0.0,0.2,
30.576469999999972,0.8,-0.3,0.0,,1.0
30.586279999999988,0.8,-0.3,0.0,,1.0
30.59608999999989,0.5,0.4,0.3,,0.41
30.605909999999994,0.5,0.4,0.3,,0.41
30.615719999999897,0.6,-0.3,0.7,2.2,
30.625529999999912,0.6,-0.3,0.7,,1.0
30.635349999999903,-0.5,-0.5,0.6,,1.96
30.64515999999992,-0.5,-0.5,0.6,,1.96
30.654969999999935,-1.4,0.2,0.2,,0.73
30.664789999999925,-1.4,0.2,0.2,,0.73
30.67459999999994,0.3,-0.3,-0.3,,0.95
30.68432999999993,0.3,-0.3,-0.3,,0.95
30.694139999999948,0.3,-0.3,-0.3,,0.95
30.703959999999938,-1.6,-0.4,0.3,0.8,
30.713769999999954,-1.6,-0.4,0.3,,0.68
30.72357999999997,0.3,-0.7,-0.5,,0.36
30.73339999999996,0.3,-0.7,-0.5,-4.0,
30.743209999999976,0.0,-0.8,0.8,,1.64
30.753019999999992,0.0,-0.8,0.8,,1.64
30.762839999999983,-0.6,-0.3,-0.1,-4.4,
30.77265,-0.6,-0.3,-0.1,-4.4,
30.7824599999999,-0.3,0.4,-0.2,,0.54
30.79218999999989,-0.3,0.4,-0.2,-2.0,
30.801999999999907,-1.3,-0.6,-0.2,,1.32
30.811819999999898,-1.3,-0.6,-0.2,,1.32
30.821629999999914,-0.1,-0.6,-0.2,,0.41
30.83143999999993,-0.1,-0.6,-0.2,3.0,
30.84125999999992,0.5,-0.3,0.1,,1.64
30.851069999999936,0.5,-0.3,0.1,,1.64
30.860879999999952,-1.4,-1.1,-0.5,-3.4,
